,BARGE,BEACON,BEEHIVE,BLINKER,BLOCK,BOAT,GLIDER,HALF_BAKERY,HALF_FLEET,LOAF,LONG_BARGE,LONG_BOAT,MANGO,POND,SHIP,TOAD,TUB
394,4.0,1.0,12.0,29.0,29.0,7.0,3.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,1.0,3.0
395,5.0,1.0,13.0,26.0,30.0,6.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,4.0,0.0,3.0
396,4.0,1.0,13.0,29.0,31.0,11.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,5.0
397,4.0,1.0,12.0,35.0,29.0,10.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,4.0,4.0
398,4.0,1.0,14.0,31.0,33.0,13.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,4.0,2.0,3.0
399,6.0,1.0,13.0,37.0,32.0,6.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,3.0
400,4.0,1.0,14.0,33.0,30.0,10.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,6.0,3.0,3.0
401,6.0,1.0,15.0,37.0,30.0,10.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0
402,4.0,1.0,14.0,28.0,34.0,8.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,4.0,3.0,4.0
403,4.0,1.0,14.0,33.0,29.0,8.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,5.0,0.0,4.0
404,4.0,1.0,14.0,36.0,32.0,7.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,3.0,4.0
405,4.0,1.0,15.0,24.0,30.0,9.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,3.0,4.0
406,4.0,1.0,19.0,33.0,31.0,7.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,4.0
407,4.0,1.0,16.0,23.0,27.0,9.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,2.0,5.0
408,4.0,1.0,14.0,35.0,31.0,7.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0
409,4.0,1.0,12.0,30.0,31.0,9.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,1.0,4.0
410,4.0,1.0,12.0,37.0,30.0,10.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,1.0,4.0
411,5.0,2.0,13.0,29.0,33.0,10.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,4.0,1.0,7.0
412,4.0,1.0,13.0,25.0,33.0,9.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,5.0,1.0,6.0
413,4.0,1.0,11.0,34.0,30.0,15.0,5.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,6.0,0.0,7.0
414,4.0,1.0,11.0,36.0,35.0,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,5.0,0.0,6.0
415,5.0,1.0,11.0,31.0,34.0,11.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,9.0,4.0,6.0
416,4.0,1.0,12.0,24.0,33.0,11.0,1.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,8.0,0.0,6.0
417,4.0,1.0,14.0,29.0,32.0,13.0,3.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,7.0,0.0,6.0
418,5.0,1.0,13.0,26.0,36.0,10.0,2.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,5.0,1.0,5.0
419,6.0,1.0,11.0,25.0,35.0,15.0,2.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,1.0,7.0
420,6.0,1.0,14.0,28.0,33.0,15.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,7.0,0.0,9.0
421,4.0,1.0,12.0,34.0,31.0,10.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,6.0,1.0,6.0
422,4.0,1.0,11.0,33.0,36.0,11.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,6.0,1.0,6.0
423,4.0,1.0,11.0,33.0,37.0,10.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,1.0,7.0
424,4.0,1.0,10.0,28.0,33.0,13.0,3.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,7.0,2.0,6.0
425,5.0,1.0,10.0,35.0,32.0,9.0,0.0,0.0,0.0,4.0,0.0,5.0,2.0,0.0,6.0,2.0,6.0
426,4.0,1.0,9.0,21.0,33.0,11.0,2.0,0.0,0.0,5.0,0.0,5.0,2.0,0.0,5.0,2.0,7.0
427,4.0,1.0,9.0,36.0,34.0,9.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,6.0,1.0,6.0
428,3.0,1.0,9.0,33.0,33.0,11.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,6.0,1.0,7.0
429,2.0,1.0,8.0,29.0,31.0,9.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,7.0,0.0,6.0
430,2.0,1.0,10.0,35.0,33.0,13.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,8.0,0.0,6.0
431,4.0,1.0,10.0,28.0,33.0,10.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,6.0,2.0,8.0
432,4.0,1.0,13.0,30.0,33.0,11.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,7.0,2.0,7.0
433,4.0,1.0,10.0,25.0,33.0,10.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,6.0,1.0,8.0
434,4.0,1.0,12.0,33.0,35.0,9.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,6.0,2.0,8.0
435,4.0,1.0,10.0,31.0,31.0,10.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,6.0,1.0,6.0
436,4.0,1.0,12.0,30.0,33.0,14.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,9.0,0.0,6.0
437,4.0,1.0,11.0,27.0,33.0,9.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,8.0,0.0,7.0
438,4.0,1.0,12.0,28.0,34.0,10.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,7.0,0.0,8.0
439,4.0,1.0,12.0,31.0,34.0,12.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,8.0,0.0,8.0
440,4.0,1.0,12.0,24.0,32.0,11.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,5.0,1.0,5.0
441,4.0,1.0,15.0,32.0,33.0,8.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,4.0,0.0,5.0
442,4.0,1.0,14.0,26.0,32.0,8.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,2.0,4.0
443,4.0,1.0,14.0,34.0,34.0,8.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,1.0,4.0
444,4.0,1.0,14.0,22.0,37.0,7.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,1.0,5.0
445,4.0,1.0,18.0,34.0,34.0,9.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0
446,5.0,1.0,14.0,21.0,36.0,11.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,5.0,1.0,6.0
447,4.0,1.0,14.0,34.0,32.0,10.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,5.0,1.0,4.0
448,4.0,1.0,15.0,27.0,30.0,9.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,1.0,4.0
449,4.0,1.0,14.0,25.0,32.0,7.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,1.0,4.0
450,4.0,1.0,14.0,25.0,34.0,8.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,3.0,1.0,4.0
451,4.0,2.0,14.0,24.0,36.0,7.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,4.0,0.0,5.0
452,4.0,1.0,14.0,32.0,35.0,7.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,5.0
453,4.0,1.0,13.0,37.0,34.0,9.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,5.0
454,4.0,1.0,13.0,31.0,34.0,10.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,1.0,4.0
455,4.0,1.0,14.0,26.0,35.0,7.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,3.0,0.0,4.0
456,4.0,2.0,13.0,27.0,34.0,7.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,6.0,2.0,4.0
457,4.0,1.0,13.0,23.0,32.0,7.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,4.0
458,4.0,1.0,13.0,30.0,33.0,9.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0
459,5.0,1.0,14.0,30.0,35.0,8.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,0.0,5.0
460,4.0,1.0,12.0,26.0,40.0,8.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,3.0,1.0,4.0
461,4.0,1.0,13.0,31.0,36.0,8.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,2.0,4.0
462,4.0,1.0,15.0,34.0,31.0,7.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0
463,4.0,1.0,13.0,27.0,31.0,12.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0
464,4.0,1.0,13.0,34.0,30.0,11.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,4.0
465,4.0,1.0,13.0,32.0,34.0,7.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0
466,4.0,1.0,12.0,22.0,37.0,8.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0
467,4.0,1.0,13.0,29.0,33.0,8.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,5.0,4.0,4.0
468,4.0,1.0,13.0,26.0,33.0,7.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0
469,4.0,1.0,12.0,26.0,32.0,6.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0
470,4.0,1.0,13.0,25.0,31.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0
471,4.0,1.0,12.0,30.0,35.0,8.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0
472,4.0,1.0,12.0,35.0,33.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,2.0,3.0
473,4.0,1.0,16.0,24.0,29.0,9.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0
474,4.0,1.0,15.0,21.0,28.0,7.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,6.0,0.0,3.0
475,4.0,1.0,14.0,28.0,32.0,6.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,1.0,3.0
476,6.0,1.0,15.0,24.0,30.0,10.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,5.0,0.0,5.0
477,5.0,1.0,14.0,36.0,33.0,10.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,1.0,3.0
478,4.0,1.0,15.0,24.0,28.0,6.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,3.0
479,4.0,1.0,15.0,29.0,33.0,6.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,4.0
480,4.0,1.0,15.0,26.0,31.0,8.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,4.0,3.0,3.0
481,4.0,1.0,14.0,35.0,28.0,6.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0
482,4.0,1.0,14.0,31.0,32.0,7.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,6.0,4.0,3.0
483,4.0,1.0,13.0,33.0,32.0,7.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,4.0
484,2.0,1.0,15.0,36.0,35.0,8.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,4.0,3.0
485,2.0,1.0,16.0,37.0,29.0,12.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0
486,2.0,1.0,15.0,40.0,31.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,6.0
487,2.0,1.0,15.0,33.0,36.0,8.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0
488,2.0,1.0,15.0,19.0,33.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,3.0
489,3.0,1.0,16.0,34.0,34.0,7.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0
490,4.0,1.0,14.0,24.0,34.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,4.0
491,4.0,1.0,13.0,36.0,35.0,6.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0
492,4.0,1.0,14.0,23.0,37.0,6.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0
493,4.0,1.0,16.0,28.0,36.0,10.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0
494,4.0,2.0,15.0,25.0,37.0,6.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0
495,4.0,1.0,13.0,25.0,35.0,8.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0
496,2.0,1.0,14.0,27.0,33.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,3.0
497,3.0,1.0,14.0,29.0,41.0,7.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0
498,2.0,1.0,13.0,28.0,40.0,6.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0
499,2.0,1.0,12.0,27.0,33.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,3.0
500,0.0,1.0,12.0,23.0,36.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0
501,0.0,1.0,14.0,27.0,37.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0
502,0.0,1.0,14.0,26.0,35.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0
503,0.0,1.0,13.0,32.0,40.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0
504,0.0,1.0,13.0,31.0,35.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,4.0
505,0.0,1.0,13.0,30.0,37.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,4.0
506,0.0,1.0,14.0,29.0,36.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0
507,0.0,1.0,12.0,31.0,36.0,5.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,2.0
508,3.0,1.0,12.0,27.0,34.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0
509,1.0,1.0,12.0,28.0,39.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,1.0,3.0
510,0.0,1.0,13.0,30.0,34.0,9.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,6.0,1.0,3.0
511,0.0,1.0,14.0,29.0,38.0,6.0,4.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0
512,0.0,1.0,14.0,26.0,37.0,6.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,5.0,1.0,2.0
513,0.0,1.0,12.0,34.0,36.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0
514,0.0,1.0,12.0,31.0,38.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0
515,0.0,1.0,11.0,33.0,37.0,2.0,3.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0
516,0.0,1.0,12.0,31.0,33.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0
517,0.0,1.0,12.0,30.0,32.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0
518,1.0,1.0,13.0,29.0,37.0,4.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0
519,0.0,1.0,12.0,28.0,32.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0
520,0.0,2.0,13.0,26.0,35.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0
521,0.0,1.0,12.0,35.0,33.0,6.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0
522,0.0,1.0,11.0,30.0,32.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0
523,1.0,1.0,11.0,34.0,36.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0
524,0.0,1.0,14.0,21.0,36.0,4.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0
525,0.0,1.0,11.0,30.0,35.0,11.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,0.0,4.0
526,0.0,1.0,12.0,28.0,36.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0
527,0.0,1.0,15.0,30.0,33.0,2.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0
528,0.0,1.0,12.0,24.0,38.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0
529,0.0,1.0,12.0,29.0,37.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
530,0.0,1.0,12.0,24.0,41.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0
531,0.0,1.0,12.0,28.0,36.0,3.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0
532,2.0,1.0,11.0,26.0,37.0,10.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,5.0
533,1.0,1.0,12.0,39.0,38.0,8.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,3.0,0.0,4.0
534,1.0,1.0,11.0,33.0,37.0,4.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0
535,0.0,1.0,11.0,41.0,35.0,6.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,1.0,3.0
536,0.0,1.0,12.0,33.0,35.0,8.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0
537,0.0,1.0,11.0,31.0,38.0,9.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0
538,0.0,1.0,12.0,31.0,40.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
539,0.0,1.0,12.0,37.0,36.0,6.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0
540,0.0,1.0,11.0,39.0,35.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0
541,0.0,1.0,10.0,38.0,36.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
542,0.0,1.0,10.0,35.0,37.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
543,0.0,1.0,10.0,40.0,36.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
544,0.0,1.0,13.0,45.0,39.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
545,1.0,1.0,13.0,35.0,36.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
546,1.0,1.0,11.0,41.0,37.0,9.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0
547,0.0,1.0,12.0,42.0,37.0,2.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0
548,0.0,1.0,11.0,37.0,37.0,5.0,2.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,4.0,0.0,3.0
549,0.0,1.0,11.0,34.0,35.0,4.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,5.0,2.0,3.0
550,0.0,1.0,13.0,42.0,39.0,3.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0
551,0.0,1.0,11.0,45.0,39.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0
552,0.0,1.0,10.0,33.0,39.0,5.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0
553,0.0,1.0,9.0,43.0,37.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0
554,0.0,1.0,11.0,40.0,35.0,4.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0
555,0.0,1.0,9.0,40.0,38.0,3.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0
556,0.0,1.0,11.0,41.0,35.0,3.0,1.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0
557,0.0,1.0,11.0,40.0,37.0,3.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0
558,0.0,1.0,10.0,39.0,38.0,4.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0
559,0.0,1.0,10.0,44.0,37.0,3.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,4.0,0.0,3.0
560,1.0,2.0,12.0,34.0,39.0,4.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0
561,0.0,2.0,9.0,44.0,36.0,5.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,6.0,0.0,3.0
562,0.0,0.0,10.0,33.0,35.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,3.0
563,0.0,0.0,12.0,44.0,37.0,4.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,5.0,0.0,3.0
564,0.0,0.0,9.0,35.0,39.0,6.0,4.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,5.0,1.0,3.0
565,0.0,0.0,10.0,34.0,33.0,3.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,3.0,1.0,3.0
566,0.0,0.0,9.0,35.0,35.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,1.0,4.0,2.0,4.0
567,0.0,0.0,9.0,36.0,36.0,4.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0
568,0.0,0.0,9.0,39.0,32.0,3.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0
569,0.0,0.0,8.0,41.0,38.0,5.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,5.0,1.0,3.0
570,0.0,0.0,9.0,35.0,34.0,4.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,4.0,0.0,3.0
571,0.0,0.0,8.0,34.0,35.0,3.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0
572,0.0,0.0,8.0,36.0,39.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0
573,0.0,0.0,9.0,39.0,37.0,3.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,4.0,1.0,3.0
574,0.0,0.0,9.0,36.0,32.0,3.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,5.0,0.0,3.0
575,0.0,0.0,10.0,46.0,34.0,3.0,4.0,0.0,0.0,7.0,0.0,2.0,0.0,2.0,4.0,0.0,3.0
576,0.0,0.0,8.0,36.0,34.0,4.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,3.0,0.0,3.0
577,0.0,0.0,9.0,34.0,39.0,3.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,1.0,3.0
578,0.0,0.0,8.0,42.0,35.0,3.0,1.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,3.0,1.0,3.0
579,0.0,0.0,8.0,39.0,31.0,7.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0
580,0.0,0.0,8.0,40.0,33.0,7.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,5.0,1.0,5.0
581,0.0,0.0,9.0,44.0,31.0,8.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,3.0,1.0,4.0
582,0.0,0.0,7.0,36.0,35.0,7.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0
583,0.0,0.0,7.0,41.0,33.0,8.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,4.0,3.0,3.0
584,4.0,0.0,8.0,47.0,32.0,10.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,1.0,4.0
585,5.0,0.0,8.0,40.0,32.0,7.0,2.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,3.0,1.0,4.0
586,4.0,0.0,7.0,41.0,31.0,9.0,1.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,3.0,0.0,4.0
587,4.0,0.0,9.0,41.0,33.0,7.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0
588,4.0,0.0,9.0,37.0,33.0,8.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0
589,4.0,0.0,10.0,39.0,34.0,7.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,1.0,4.0
590,2.0,0.0,12.0,36.0,33.0,7.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,0.0,5.0
591,1.0,1.0,10.0,57.0,32.0,3.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,2.0,5.0
